Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,word,color,correct,rand,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,key_resp_3.started,text_5.started,stopb.started,stopl.started,stopr.started,text_6.started,key_resp_2.keys,key_resp_2.corr,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.117458400025498,21.117458400025498,6.549997488036752e-05,[0.61875],[-0.3861111111111111],[1],[0],[0],[1.8658978000166826],['image_next'],,,,,,,,,,,,,,,,,,,418460,001,2023-10-04_17h25.34.806,Demo_timePStroop,2022.2.5,60.01532791268924,
30,30,105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,60,0,0,0,0,,,,,,,,,,,,,,,,,,,22.995626299991272,22.995626299991272,22.995626299991272,22.995626299991272,['space'],[6.37931359995855],41.64914240001235,41.64914240001235,41.64914240001235,41.64914240001235,41.64914240001235,41.64914240001235,41.64914240001235,['space'],0,None,1.2262519999640062,[5.303575300029479],418460,001,2023-10-04_17h25.34.806,Demo_timePStroop,2022.2.5,60.01532791268924,
30,105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,60,105,0,1,1,1,,,,,,,,,,,,,,,,,,,47.09012639999855,47.09012639999855,47.09012639999855,47.09012639999855,['space'],[2.81786299997475],68.60106320003979,68.60106320003979,68.60106320003979,68.60106320003979,68.60106320003979,68.60106320003979,68.60106320003979,['space'],0,None,0.9348196999635547,[1.8823714000172913],418460,001,2023-10-04_17h25.34.806,Demo_timePStroop,2022.2.5,60.01532791268924,
30,30,30,105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,0,2,2,2,,,,,,,,,,,,,,,,,,,70.59748470003251,70.59748470003251,70.59748470003251,70.59748470003251,['space'],[1.6476556999841705],80.63702520000516,80.63702520000516,80.63702520000516,80.63702520000516,80.63702520000516,80.63702520000516,80.63702520000516,['space'],0,None,1.8231198000139557,[1.8763431999832392],418460,001,2023-10-04_17h25.34.806,Demo_timePStroop,2022.2.5,60.01532791268924,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.64306160004344,82.64306160004344,82.64306160004344,82.64306160004344,,,,,,,,,,,,,,,,,,,,,
