trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,word,color,correct,rand,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,text_5.started,stopb.started,stopl.started,stopr.started,text_6.started,key_resp_2.keys,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.504679699995904,8.504679699995904,5.200000305194408e-05,"[0.4152777777777778, 0.6048611111111111]","[-0.04583333333333333, -0.39444444444444443]","[1, 1]","[0, 0]","[0, 0]","[1.149969999998575, 1.8980551999993622]",['image_next'],,,,,,,,,,,,,,,,,923537,001,2023-10-12_15h47.38.961,Demo_timePStroop,2022.2.5,60.178030682489464,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.391697700004443,10.391697700004443,10.391697700004443,10.391697700004443,['space'],[1.7547096000052989],18.151814700002433,18.151814700002433,18.151814700002433,18.151814700002433,18.151814700002433,18.151814700002433,space,None,0.03435709999757819,0.2939611000037985,,,,,,,
