Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,word,color,correct,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,key_resp_3.started,text_5.started,stopb.started,stopl.started,stopr.started,text_6.started,key_resp_2.keys,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.666557799995644,13.666557799995644,3.649998689070344e-05,[0.5652777777777778],[-0.37430555555555556],[1],[0],[0],[1.5112543000141159],['image_next'],,,,,,,,,,,,,,,,,,285789,001,2023-09-29_15h53.00.622,Demo_timePStroop,2022.2.5,60.212888687536974,
30,30,105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,60,0,0,0,0,,,,,,,,,,,,,,,,,,15.165458600007696,15.165458600007696,15.165458600007696,15.165458600007696,space,1.3755527999892365,0.0004140000091865659,21.093635299999733,21.093635299999733,21.093635299999733,21.093635299999733,21.093635299999733,21.093635299999733,space,None,0.7943622999882791,2.9831642000062857,285789,001,2023-09-29_15h53.00.622,Demo_timePStroop,2022.2.5,60.212888687536974,
30,105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,60,105,0,1,1,1,,,,,,,,,,,,,,,,,,24.162976399995387,24.162976399995387,24.162976399995387,24.162976399995387,space,1.0589331999944989,0.0025317000108771026,28.369988999998895,28.369988999998895,28.369988999998895,28.369988999998895,28.369988999998895,28.369988999998895,space,None,0.43821760002174415,6.359577099996386,285789,001,2023-09-29_15h53.00.622,Demo_timePStroop,2022.2.5,60.212888687536974,
30,30,30,105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,0,2,2,2,,,,,,,,,,,,,,,,,,34.80622319999384,34.80622319999384,34.80622319999384,34.80622319999384,space,0.5707302000082564,0.000443600001744926,40.71945420000702,40.71945420000702,40.71945420000702,40.71945420000702,40.71945420000702,40.71945420000702,space,None,0.25532810000004247,6.255336000001989,285789,001,2023-09-29_15h53.00.622,Demo_timePStroop,2022.2.5,60.212888687536974,
105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,60,105,60,0,3,3,3,,,,,,,,,,,,,,,,,,47.08804959998815,47.08804959998815,47.08804959998815,47.08804959998815,space,2.2436591000005137,0.00044329999946057796,53.111211499985075,53.111211499985075,53.111211499985075,53.111211499985075,53.111211499985075,53.111211499985075,space,None,0.23187679998227395,4.661925099993823,285789,001,2023-09-29_15h53.00.622,Demo_timePStroop,2022.2.5,60.212888687536974,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.86145159997977,57.86145159997977,57.86145159997977,57.86145159997977,,,,,,,,,,,,,,,,,,,,
