Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,word,color,correct,rand,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,text_5.started,stopb.started,stopl.started,stopr.started,text_6.started,key_resp_2.keys,key_resp_2.corr,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.52400480000506,12.52400480000506,7.929999992484227e-05,[0.5756944444444444],[-0.3861111111111111],[1],[0],[0],[3.673086399998283],['image_next'],,,,,,,,,,,,,,,,,,958651,001,2023-10-06_13h22.30.304,Demo_timePStroop,2022.2.5,59.89487252111673,
30,30,105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,60,0,0,0,0,,,,,,,,,,,,,,,,,,,16.19271970000409,16.19271970000409,16.19271970000409,16.19271970000409,['space'],[1.2818209000033676],37.553028900001664,37.553028900001664,37.553028900001664,37.553028900001664,37.553028900001664,37.553028900001664,space,0,None,0.8389244999998482,0.6772383999996237,958651,001,2023-10-06_13h22.30.304,Demo_timePStroop,2022.2.5,59.89487252111673,
30,105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,60,105,0,1,1,1,,,,,,,,,,,,,,,,,,,38.37143710000237,38.37143710000237,38.37143710000237,38.37143710000237,['space'],[252.69824369999697],291.14113190000353,291.14113190000353,291.14113190000353,291.14113190000353,291.14113190000353,291.14113190000353,space,0,None,,0.29341939999721944,958651,001,2023-10-06_13h22.30.304,Demo_timePStroop,2022.2.5,59.89487252111673,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.58329969999613,291.58329969999613,291.58329969999613,291.58329969999613,,,,,,,,,,,,,,,,,,,,
