Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,word,color,correct,rand,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,key_resp_3.started,text_5.started,stopb.started,stopl.started,stopr.started,text_6.started,key_resp_2.keys,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.510994900017977,11.510994900017977,7.529999129474163e-05,[0.5798611111111112],[-0.3861111111111111],[1],[0],[0],[1.4103019000031054],['image_next'],,,,,,,,,,,,,,,,,,005382,001,2023-10-04_16h48.44.533,Demo_timePStroop,2022.2.5,60.01925418360969,
30,30,105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,60,0,0,0,0,,,,,,,,,,,,,,,,,,,12.91180090000853,12.91180090000853,12.91180090000853,12.91180090000853,space,1.1219744999543764,74.18653330003144,74.18653330003144,74.18653330003144,74.18653330003144,74.18653330003144,74.18653330003144,74.18653330003144,space,None,2.665119399956893,1.7922383999684826,005382,001,2023-10-04_16h48.44.533,Demo_timePStroop,2022.2.5,60.01925418360969,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.11969140003202,76.11969140003202,76.11969140003202,76.11969140003202,,,,,,,,,,,,,,,,,,,,
