18.4568 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1440]. Using actual size
21.2844 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000028F68DE23D0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000028F69CDA6A0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
21.2848 	EXP 	window1: mouseVisible = True
21.2851 	EXP 	window1: mouseVisible = False
21.2852 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
21.2852 	EXP 	window1: recordFrameIntervals = False
21.4499 	EXP 	window1: recordFrameIntervals = True
21.6331 	EXP 	Screen (0) actual frame rate measured at 60.17Hz
21.6332 	EXP 	window1: recordFrameIntervals = False
23.9700 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=0.6, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
24.4673 	WARNING 	Font b'Hiragino Sans GB' was requested. No similar font found.
24.6099 	EXP 	textbox: autoLog = True
24.6099 	EXP 	textbox_2: autoLog = True
24.6099 	EXP 	textbox_3: autoLog = True
24.6099 	EXP 	text_4: autoLog = True
24.6099 	EXP 	text_2: autoLog = True
24.6099 	EXP 	text_3: autoLog = True
24.6099 	EXP 	text_6: autoLog = True
24.6099 	EXP 	text_5: autoLog = True
24.6099 	EXP 	stopl: autoLog = True
24.6099 	EXP 	stopr: autoLog = True
24.6099 	EXP 	textbox: autoLog = True
24.6099 	EXP 	textbox: autoDraw = True
27.2848 	DATA 	Keypress: space
29.6132 	EXP 	textbox: autoDraw = False
29.6132 	EXP 	textbox_2: autoDraw = True
29.6132 	EXP 	polygon: autoDraw = True
30.4966 	DATA 	Keypress: space
30.5018 	EXP 	textbox_2: autoDraw = False
30.5018 	EXP 	polygon: autoDraw = False
30.5018 	EXP 	textbox_3: autoDraw = True
34.2738 	EXP 	Imported C:/Users/carelab/Desktop/Erik/resources/p1.csv as conditions, 32 conditions, 5 params
34.2744 	EXP 	Created sequence: sequential, trialTypes=32, nReps=1, seed=None
34.2748 	EXP 	New trial (rep=0, index=0): OrderedDict([('Psubj', 1), ('Attribute', 'est1'), ('Value', 105), ('cond', 0.0), ('Unique', None)])
34.3009 	DATA 	Keypress: space
34.3076 	EXP 	textbox_3: autoDraw = False
34.3076 	EXP 	text_4: autoDraw = True
34.3076 	EXP 	text_2: autoDraw = True
34.3076 	EXP 	text_3: autoDraw = True
34.9058 	DATA 	Keypress: space
35.8224 	EXP 	Imported C:/Users/carelab/Desktop/Erik/resources/stroop.xlsx as conditions, 72 conditions, 4 params
35.8241 	EXP 	Created sequence: random, trialTypes=72, nReps=25, seed=None
35.8245 	EXP 	New trial (rep=0, index=0): {'word': 'RED', 'color': 'red', 'correct': 'r', 'rand': 0.80318762675704}
35.9620 	EXP 	text_4: autoDraw = False
