Psubj,Attribute,Value,cond,Unique,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,word,color,correct,rand,text.started,text.stopped,key_resp_4.started,text_instr.started,key_resp_4.keys,key_resp_4.rt,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,text_5.started,stopb.started,stopl.started,stopr.started,text_6.started,key_resp_2.keys,Stroop_response.keys,Stroop_response.rt,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,10.987282299960498,13.994889199966565,13.994889199966565,13.994889199966565,space,4.844748200033791,,,,,,,,,,,,,,,,,227845,001,2023-10-17_17h37.53.918,Main,2022.2.5,60.03132433895928,
1,est1,105,2,None,0,0,0,0,,,,,,,,,,,,,,,21.756500299961772,21.756500299961772,21.756500299961772,21.756500299961772,['space'],[3.4423772000009194],27.27893219998805,27.27893219998805,27.27893219998805,27.27893219998805,27.27893219998805,27.27893219998805,space,None,0.1936682999948971,0.5181228999863379,227845,001,2023-10-17_17h37.53.918,Main,2022.2.5,60.03132433895928,
1,est2,30,1,None,0,1,1,1,,,,,,,,,,,,,,,28.033972900011577,28.033972900011577,28.033972900011577,28.033972900011577,['space'],[0.6241364000015892],30.717883899982553,30.717883899982553,30.717883899982553,30.717883899982553,30.717883899982553,30.717883899982553,space,None,0.22390219999942929,0.16078400000697002,227845,001,2023-10-17_17h37.53.918,Main,2022.2.5,60.03132433895928,
1,est3,120,1,None,0,2,2,2,,,,,,,,,,,,,,,31.06644129997585,31.06644129997585,31.06644129997585,31.06644129997585,['space'],[1.2932693000184372],33.32151049998356,33.32151049998356,33.32151049998356,33.32151049998356,33.32151049998356,33.32151049998356,space,None,0.17086319997906685,0.11849939997773618,227845,001,2023-10-17_17h37.53.918,Main,2022.2.5,60.03132433895928,
1,est4,30,1,None,0,3,3,3,,,,,,,,,,,,,,,33.645140299980994,33.645140299980994,33.645140299980994,33.645140299980994,['space'],[0.377563200017903],34.75082089996431,34.75082089996431,34.75082089996431,34.75082089996431,34.75082089996431,34.75082089996431,space,None,0.15392439998686314,0.0948103999835439,227845,001,2023-10-17_17h37.53.918,Main,2022.2.5,60.03132433895928,
1,est5,105,2,None,0,4,4,4,,,,,,,,,,,,,,,35.08856070000911,35.08856070000911,35.08856070000911,35.08856070000911,['space'],[1.509752899990417],37.45403289998649,37.45403289998649,37.45403289998649,37.45403289998649,37.45403289998649,37.45403289998649,space,None,0.7830593999824487,0.47549360000994056,227845,001,2023-10-17_17h37.53.918,Main,2022.2.5,60.03132433895928,
,,,,,,,,,,,,,,,,,,,,,,,38.11509490001481,38.11509490001481,38.11509490001481,38.11509490001481,,,,,,,,,,,,,,,,,,,
