Psubj,Attribute,Value,cond,Unique,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,word,color,correct,rand,textbox.started,textbox.stopped,key_resp_9.started,textbox_2.started,polygon.started,key_resp_9.keys,key_resp_9.rt,key_resp_4.started,textbox_3.started,key_resp_4.keys,key_resp_4.rt,key_resp.started,text_4.started,text_2.started,text_3.started,key_resp.keys,key_resp.rt,key_resp_2.started,text_6.started,text_5.started,stopb.started,stopl.started,stopr.started,key_resp_2.keys,key_resp_2.rt,Stroop_response.keys,Stroop_response.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,20.235533700000815,25.23538340000232,25.23538340000232,25.23538340000232,25.23538340000232,space,1.632181999997556,,,,,,,,,,,,,,,,,,,,,631379,001,2023-11-09_12h48.40.177,Main,2022.2.5,59.94970220070986,
,,,,,,,,,,,,,,,,,,,,,,,,26.889293700001872,26.889293700001872,space,1.1056049999970128,,,,,,,,,,,,,,,,,631379,001,2023-11-09_12h48.40.177,Main,2022.2.5,59.94970220070986,
1,est1,105,0.0,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,31.30555330000061,31.30555330000061,31.30555330000061,31.30555330000061,['space'],[5.843366499997501],38.37648330000229,38.37648330000229,38.37648330000229,38.37648330000229,38.37648330000229,38.37648330000229,space,4.511716399996658,None,,631379,001,2023-11-09_12h48.40.177,Main,2022.2.5,59.94970220070986,
1,est2,30,0.1,None,0,1,1,1,,,,,,,,,,,,,,,,,,,,42.925621300000785,42.925621300000785,42.925621300000785,42.925621300000785,['space'],[0.7208279999977094],46.81918730000325,46.81918730000325,46.81918730000325,46.81918730000325,46.81918730000325,46.81918730000325,space,0.5092875000009371,None,0.20474839999951655,631379,001,2023-11-09_12h48.40.177,Main,2022.2.5,59.94970220070986,
1,est3,120,0.1,None,0,2,2,2,,,,,,,,,,,,,,,,,,,,47.420971700001246,47.420971700001246,47.420971700001246,47.420971700001246,['space'],[0.4969798999991326],64.91592820000005,64.91592820000005,64.91592820000005,64.91592820000005,64.91592820000005,64.91592820000005,space,0.5067842999997083,None,0.7018917999994301,631379,001,2023-11-09_12h48.40.177,Main,2022.2.5,59.94970220070986,
1,est4,30,0.1,None,0,3,3,3,,,,,,,,,,,,,,,,,,,,65.47272730000259,65.47272730000259,65.47272730000259,65.47272730000259,['space'],[0.43924609999885433],68.11724440000035,68.11724440000035,68.11724440000035,68.11724440000035,68.11724440000035,68.11724440000035,space,0.2768195999960881,None,0.21629059999759193,631379,001,2023-11-09_12h48.40.177,Main,2022.2.5,59.94970220070986,
1,est5,105,0.0,None,0,4,4,4,,,,,,,,,,,,,,,,,,,,68.46292280000125,68.46292280000125,68.46292280000125,68.46292280000125,['space'],[0.6430746999976691],69.2883397000005,69.2883397000005,69.2883397000005,69.2883397000005,69.2883397000005,69.2883397000005,space,0.4223557000004803,None,,631379,001,2023-11-09_12h48.40.177,Main,2022.2.5,59.94970220070986,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.73453510000036,69.73453510000036,69.73453510000036,69.73453510000036,['space'],[0.31707989999631536],70.273129600002,70.273129600002,70.273129600002,70.273129600002,70.273129600002,70.273129600002,,,,,,,,,,,
