10.1451 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1440]. Using actual size
12.6766 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000187D9CC2400>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000187DABB9670>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.6766 	EXP 	window1: mouseVisible = True
12.6768 	EXP 	window1: mouseVisible = False
12.6768 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
12.6768 	EXP 	window1: recordFrameIntervals = False
12.8437 	EXP 	window1: recordFrameIntervals = True
13.0274 	EXP 	Screen (0) actual frame rate measured at 59.91Hz
13.0275 	EXP 	window1: recordFrameIntervals = False
14.7733 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=0.6, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.1300 	EXP 	textbox: autoLog = True
15.1300 	EXP 	textbox_2: autoLog = True
15.1300 	EXP 	textbox_3: autoLog = True
15.1300 	EXP 	text_4: autoLog = True
15.1300 	EXP 	text_2: autoLog = True
15.1300 	EXP 	text_3: autoLog = True
15.1300 	EXP 	text_6: autoLog = True
15.1300 	EXP 	text_5: autoLog = True
15.1300 	EXP 	stopl: autoLog = True
15.1300 	EXP 	stopr: autoLog = True
15.1300 	EXP 	textbox: autoLog = True
15.1300 	EXP 	textbox: autoDraw = True
18.9789 	DATA 	Keypress: space
20.1407 	EXP 	textbox: autoDraw = False
20.1407 	EXP 	textbox_2: autoDraw = True
20.1407 	EXP 	polygon: autoDraw = True
200.1361 	EXP 	textbox_2: autoDraw = False
200.1361 	EXP 	polygon: autoDraw = False
200.1361 	EXP 	textbox_3: autoDraw = True
220.1464 	EXP 	textbox_3: autoDraw = False
236.8466 	DATA 	Mouse: Left button down, pos=(548,1005)
237.0630 	DATA 	Mouse:  Left button up, pos=(548,1005)
240.4692 	EXP 	Imported C:/Users/carelab/Desktop/Erik/resources/p1.csv as conditions, 32 conditions, 5 params
240.4697 	EXP 	Created sequence: sequential, trialTypes=32, nReps=3, seed=None
240.4699 	EXP 	New trial (rep=0, index=0): OrderedDict([('Psubj', 1), ('Attribute', 'est1'), ('Value', 105), ('cond', 0.0), ('Unique', None)])
240.4959 	DATA 	Keypress: space
240.5040 	EXP 	textbox_3: autoDraw = False
240.5040 	EXP 	text_4: autoDraw = True
240.5040 	EXP 	text_2: autoDraw = True
240.5040 	EXP 	text_3: autoDraw = True
257.0126 	EXP 	Imported C:/Users/carelab/Desktop/Erik/resources/stroop.xlsx as conditions, 72 conditions, 4 params
257.0153 	EXP 	Created sequence: random, trialTypes=72, nReps=25, seed=None
257.0156 	EXP 	New trial (rep=0, index=0): {'word': 'GREEN', 'color': 'green', 'correct': 'g', 'rand': 0.8664353592626745}
257.1369 	DATA 	Keypress: space
257.1441 	EXP 	text_4: autoDraw = False
257.1441 	EXP 	text_2: autoDraw = False
257.1441 	EXP 	text_3: autoDraw = False
257.1441 	EXP 	text_6: foreColor = <psychopy.colors.Color: green, alpha=1.0>
257.1441 	EXP 	text_6: autoDraw = True
257.1441 	EXP 	text_5: autoDraw = True
257.1441 	EXP 	stopl: autoDraw = True
257.1441 	EXP 	stopr: autoDraw = True
363.1554 	EXP 	New trial (rep=0, index=1): OrderedDict([('Psubj', 1), ('Attribute', 'est2'), ('Value', 30), ('cond', 0.1), ('Unique', None)])
363.1732 	DATA 	Keypress: space
363.1789 	EXP 	text_6: autoDraw = False
363.1789 	EXP 	text_5: autoDraw = False
363.1789 	EXP 	stopl: autoDraw = False
363.1789 	EXP 	stopr: autoDraw = False
363.1789 	EXP 	text_4: autoDraw = True
363.1789 	EXP 	text_2: autoDraw = True
363.1789 	EXP 	text_3: autoDraw = True
369.1390 	DATA 	Keypress: space
369.5028 	EXP 	Sound sound_1 set volume 1.000
369.5163 	EXP 	Sound sound_1 started
369.5128 	EXP 	Imported C:/Users/carelab/Desktop/Erik/resources/stroop.xlsx as conditions, 72 conditions, 4 params
369.5142 	EXP 	Created sequence: random, trialTypes=72, nReps=25, seed=None
