Psubj,Attribute,Value,cond,Unique,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,word,color,correct,rand,textbox.started,textbox.stopped,key_resp_9.started,textbox_2.started,polygon.started,key_resp_9.keys,key_resp_9.rt,key_resp_4.started,textbox_3.started,key_resp_4.keys,key_resp_4.rt,key_resp.started,text_4.started,text_2.started,text_3.started,key_resp.keys,key_resp.rt,key_resp_2.started,text_6.started,text_5.started,stopb.started,stopl.started,stopr.started,key_resp_2.keys,key_resp_2.rt,Stroop_response.keys,Stroop_response.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,11.132768900002702,16.143827200001397,16.143827200001397,16.143827200001397,16.143827200001397,space,0.8865428999997675,,,,,,,,,,,,,,,,,,,,,587200,001,2023-11-09_12h51.51.001,Main,2022.2.5,59.92670963503038,
,,,,,,,,,,,,,,,,,,,,,,,,17.0683022000012,17.0683022000012,space,3.605105200000253,,,,,,,,,,,,,,,,,587200,001,2023-11-09_12h51.51.001,Main,2022.2.5,59.92670963503038,
1,est1,105,0.0,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,24.386822000000393,24.386822000000393,24.386822000000393,24.386822000000393,['space'],[1.2419050999997125],26.727476700001716,26.727476700001716,26.727476700001716,26.727476700001716,26.727476700001716,26.727476700001716,space,0.4659611999995832,None,,587200,001,2023-11-09_12h51.51.001,Main,2022.2.5,59.92670963503038,
1,est2,30,0.1,None,0,1,1,1,,,,,,,,,,,,,,,,,,,,27.22019949999958,27.22019949999958,27.22019949999958,27.22019949999958,['space'],[0.3638303999978234],31.89293550000002,31.89293550000002,31.89293550000002,31.89293550000002,31.89293550000002,31.89293550000002,space,0.48374519999924814,None,0.12054139999963809,587200,001,2023-11-09_12h51.51.001,Main,2022.2.5,59.92670963503038,
1,est3,120,0.1,None,0,2,2,2,,,,,,,,,,,,,,,,,,,,32.47627210000064,32.47627210000064,32.47627210000064,32.47627210000064,['space'],[0.24757559999852674],33.01785200000086,33.01785200000086,33.01785200000086,33.01785200000086,33.01785200000086,33.01785200000086,space,0.5151248000001942,None,,587200,001,2023-11-09_12h51.51.001,Main,2022.2.5,59.92670963503038,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.61409819999972,33.61409819999972,33.61409819999972,33.61409819999972,['space'],[0.13050160000057076],33.95460770000136,33.95460770000136,33.95460770000136,33.95460770000136,33.95460770000136,33.95460770000136,,,,,,,,,,,
