Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,sound_1.started,text_5.started,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12568869999086,10.12568869999086,5.529999907594174e-05,[0.5944444444444444],[-0.40625],[1],[0],[0],[0.7405302000115626],['image_next'],,,,,,,,,,,,,001,2023-09-28_15h06.45.081,untitled,2022.2.5,60.08701802281536,
30,30,105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,60,0,0,0,0,,,,,,,,,,,10.85312589998648,10.85312589998648,10.85312589998648,10.85312589998648,space,0.8260436999989906,11.851229299994884,11.842734809998364,11.851229299994884,space,25.555907300004037,,001,2023-09-28_15h06.45.081,untitled,2022.2.5,60.08701802281536,
30,105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,60,105,0,1,1,1,,,,,,,,,,,37.43555129999004,37.43555129999004,37.43555129999004,37.43555129999004,space,5.7599974000040675,43.29879019998771,43.29955794000416,43.29879019998771,space,5.181563799997093,,001,2023-09-28_15h06.45.081,untitled,2022.2.5,60.08701802281536,
30,30,30,105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,0,2,2,2,,,,,,,,,,,48.49772309999389,48.49772309999389,48.49772309999389,48.49772309999389,space,2.884156100000837,51.49756369998795,51.49677123999864,51.49756369998795,space,7.876727700000629,,001,2023-09-28_15h06.45.081,untitled,2022.2.5,60.08701802281536,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.39739489999192,59.39739489999192,59.39739489999192,59.39739489999192,space,0.8082163000071887,60.42698889999883,60.41162197999657,60.42698889999883,,,,,,,,,
