trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,sound_1.started,text_5.started,stopb.started,stopl.started,stopr.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.296281300004921,12.296281300004921,4.090000584255904e-05,[0.5902777777777778],[-0.3861111111111111],[1],[0],[0],[0.9680015000049025],['image_next'],,,,,,,,,,,,,,001,2023-09-28_16h39.33.094,untitled,2022.2.5,60.05616452450093,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.243600999994669,13.243600999994669,13.243600999994669,13.243600999994669,space,0.6505960999929812,14.038567199997487,14.031246400007513,14.038567199997487,14.038567199997487,14.038567199997487,14.038567199997487,,,,,,,
