trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,sound_1.started,text_5.started,stopb.started,stopl.started,stopr.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.767975499999011,10.767975499999011,3.5899996873922646e-05,[0.5583333333333333],[-0.39305555555555555],[1],[0],[0],[2.3836986999958754],['image_next'],,,,,,,,,,,,,,001,2023-09-28_16h40.24.183,untitled,2022.2.5,60.32330880983485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.141925000003539,13.141925000003539,13.141925000003539,13.141925000003539,space,0.9680051000032108,14.223489099997096,14.213275439996504,14.223489099997096,14.223489099997096,14.223489099997096,14.223489099997096,,,,,,,
