trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,sound_1.started,text_5.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.877117500000168,15.877117500000168,2.9799994081258774e-05,[0.5819444444444445],[-0.3972222222222222],[1],[0],[0],[1.3967950000078417],['image_next'],,,,,,,,,,,001,2023-09-28_14h51.31.440,untitled,2022.2.5,59.951031997586036,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.261421000002883,17.261421000002883,17.261421000002883,17.261421000002883,space,1.181471000003512,18.551743800009717,18.553963420004585,18.551743800009717,,,,,,,
