Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,sound_1.started,text_5.started,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.812213299999712,10.812213299999712,4.359999729786068e-05,[0.5951388888888889],[-0.3888888888888889],[1],[0],[0],[4.669578100001672],['image_next'],,,,,,,,,,,,,001,2023-09-28_15h12.40.418,untitled,2022.2.5,60.057931883489864,
30,30,105,105,60,120,120,120,105,60,105,60,30,60,120,30,30,30,105,105,60,120,120,120,105,60,0,0,0,0,,,,,,,,,,,15.472968400004902,15.472968400004902,15.472968400004902,15.472968400004902,space,1.4849371999880532,17.08775510000123,17.07929099999747,17.08775510000123,space,25.46622550000029,,001,2023-09-28_15h12.40.418,untitled,2022.2.5,60.057931883489864,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.571985899994615,42.571985899994615,42.571985899994615,42.571985899994615,,,,,,,,,,,,,,
