4.8164 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
21.0544 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='The amount of seconds you have to estimate is ', units='height', win=Window(...), wrapWidth=1)
21.0551 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.0666 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([ 0. , -0.2]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
21.2030 	EXP 	Sound sound_1 set volume 1.000
21.2051 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([0. , 0.5]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.2580 	WARNING 	t of last frame was 2810.63ms (=1/0)
21.2580 	EXP 	text_instr: autoDraw = True
21.2580 	EXP 	image_next: autoDraw = True
21.2817 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
23.5142 	DATA 	Mouse: Left button down, pos=(2151,149)
23.5265 	EXP 	Imported C:/Users/carelab/Desktop/Erik/resources/Lsquare.csv as conditions, 16 conditions, 26 params
23.5272 	EXP 	Created sequence: sequential, trialTypes=16, nReps=1, seed=None
23.5284 	EXP 	New trial (rep=0, index=0): OrderedDict([('Participant1', 30), ('Participant2', 30), ('Participant3', 105), ('Participant4', 105), ('Participant5', 60), ('Participant6', 120), ('Participant7', 120), ('Participant8', 120), ('Participant9', 105), ('Participant10', 60), ('Participant11', 105), ('Participant12', 60), ('Participant13', 30), ('Participant14', 60), ('Participant15', 120), ('Participant16', 30), ('Participant17', 30), ('Participant18', 30), ('Participant19', 105), ('Participant20', 105), ('Participant21', 60), ('Participant22', 120), ('Participant23', 120), ('Participant24', 120), ('Participant25', 105), ('Participant26', 60)])
23.5468 	EXP 	text_instr: autoDraw = False
23.5468 	EXP 	image_next: autoDraw = False
23.5468 	EXP 	text_2: height = 0.05
23.5468 	EXP 	text_2: height = 0.05
23.5468 	EXP 	text_2: height = 0.05
23.5468 	EXP 	text_2: text = 30
23.5468 	EXP 	text_3: autoDraw = True
23.5468 	EXP 	text_2: autoDraw = True
23.5468 	EXP 	text_4: autoDraw = True
23.5820 	DATA 	Mouse:  Left button up, pos=(2151,149)
24.6563 	DATA 	Keypress: space
24.6628 	EXP 	text_3: autoDraw = False
24.6628 	EXP 	text_2: autoDraw = False
24.6628 	EXP 	text_4: autoDraw = False
24.6628 	EXP 	text_5: autoDraw = True
24.6628 	EXP 	text_5: height = 0.4
24.6628 	EXP 	text_5: height = 0.4
24.6628 	EXP 	text_5: height = 0.4
24.6628 	EXP 	text_5: text = 30
24.6796 	EXP 	text_5: height = 0.4
24.6796 	EXP 	text_5: height = 0.4
24.6796 	EXP 	text_5: height = 0.4
24.6796 	EXP 	text_5: text = 30
24.6997 	EXP 	text_5: height = 0.4
24.6997 	EXP 	text_5: height = 0.4
24.6997 	EXP 	text_5: height = 0.4
24.6997 	EXP 	text_5: text = 30
24.7163 	EXP 	text_5: height = 0.4
24.7163 	EXP 	text_5: height = 0.4
24.7163 	EXP 	text_5: height = 0.4
24.7163 	EXP 	text_5: text = 30
24.7318 	EXP 	text_5: height = 0.4
24.7318 	EXP 	text_5: height = 0.4
24.7318 	EXP 	text_5: height = 0.4
24.7318 	EXP 	text_5: text = 30
24.7495 	EXP 	text_5: height = 0.4
24.7495 	EXP 	text_5: height = 0.4
24.7495 	EXP 	text_5: height = 0.4
24.7495 	EXP 	text_5: text = 30
24.7650 	EXP 	text_5: height = 0.4
24.7650 	EXP 	text_5: height = 0.4
24.7650 	EXP 	text_5: height = 0.4
24.7650 	EXP 	text_5: text = 30
24.7821 	EXP 	text_5: height = 0.4
24.7821 	EXP 	text_5: height = 0.4
24.7821 	EXP 	text_5: height = 0.4
24.7821 	EXP 	text_5: text = 30
24.7968 	EXP 	text_5: height = 0.4
24.7968 	EXP 	text_5: height = 0.4
24.7968 	EXP 	text_5: height = 0.4
24.7968 	EXP 	text_5: text = 30
24.8127 	EXP 	text_5: height = 0.4
24.8127 	EXP 	text_5: height = 0.4
24.8127 	EXP 	text_5: height = 0.4
24.8127 	EXP 	text_5: text = 30
24.8315 	EXP 	text_5: height = 0.4
24.8315 	EXP 	text_5: height = 0.4
24.8315 	EXP 	text_5: height = 0.4
24.8315 	EXP 	text_5: text = 30
24.8476 	EXP 	text_5: height = 0.4
24.8476 	EXP 	text_5: height = 0.4
24.8476 	EXP 	text_5: height = 0.4
24.8476 	EXP 	text_5: text = 30
24.8632 	EXP 	text_5: height = 0.4
24.8632 	EXP 	text_5: height = 0.4
24.8632 	EXP 	text_5: height = 0.4
24.8632 	EXP 	text_5: text = 30
24.8793 	EXP 	text_5: height = 0.4
24.8793 	EXP 	text_5: height = 0.4
24.8793 	EXP 	text_5: height = 0.4
24.8793 	EXP 	text_5: text = 30
24.8986 	EXP 	text_5: height = 0.4
24.8986 	EXP 	text_5: height = 0.4
24.8986 	EXP 	text_5: height = 0.4
24.8986 	EXP 	text_5: text = 30
24.9139 	EXP 	text_5: height = 0.4
24.9139 	EXP 	text_5: height = 0.4
24.9139 	EXP 	text_5: height = 0.4
24.9139 	EXP 	text_5: text = 30
24.9289 	EXP 	text_5: height = 0.4
24.9289 	EXP 	text_5: height = 0.4
24.9289 	EXP 	text_5: height = 0.4
24.9289 	EXP 	text_5: text = 30
24.9481 	EXP 	text_5: height = 0.4
24.9481 	EXP 	text_5: height = 0.4
24.9481 	EXP 	text_5: height = 0.4
24.9481 	EXP 	text_5: text = 30
24.9639 	EXP 	text_5: height = 0.4
24.9639 	EXP 	text_5: height = 0.4
24.9639 	EXP 	text_5: height = 0.4
24.9639 	EXP 	text_5: text = 30
24.9818 	EXP 	text_5: height = 0.4
24.9818 	EXP 	text_5: height = 0.4
24.9818 	EXP 	text_5: height = 0.4
24.9818 	EXP 	text_5: text = 30
24.9966 	EXP 	text_5: height = 0.4
24.9966 	EXP 	text_5: height = 0.4
24.9966 	EXP 	text_5: height = 0.4
24.9966 	EXP 	text_5: text = 30
25.0124 	EXP 	text_5: height = 0.4
25.0124 	EXP 	text_5: height = 0.4
25.0124 	EXP 	text_5: height = 0.4
25.0124 	EXP 	text_5: text = 30
25.0311 	EXP 	text_5: height = 0.4
25.0311 	EXP 	text_5: height = 0.4
25.0311 	EXP 	text_5: height = 0.4
25.0311 	EXP 	text_5: text = 30
25.0463 	EXP 	text_5: height = 0.4
25.0463 	EXP 	text_5: height = 0.4
25.0463 	EXP 	text_5: height = 0.4
25.0463 	EXP 	text_5: text = 30
25.0648 	EXP 	text_5: height = 0.4
25.0648 	EXP 	text_5: height = 0.4
25.0648 	EXP 	text_5: height = 0.4
25.0648 	EXP 	text_5: text = 30
25.0797 	EXP 	text_5: height = 0.4
25.0797 	EXP 	text_5: height = 0.4
25.0797 	EXP 	text_5: height = 0.4
25.0797 	EXP 	text_5: text = 30
25.0962 	EXP 	text_5: height = 0.4
25.0962 	EXP 	text_5: height = 0.4
25.0962 	EXP 	text_5: height = 0.4
25.0962 	EXP 	text_5: text = 30
25.1147 	EXP 	text_5: height = 0.4
25.1147 	EXP 	text_5: height = 0.4
25.1147 	EXP 	text_5: height = 0.4
25.1147 	EXP 	text_5: text = 30
25.1298 	EXP 	text_5: height = 0.4
25.1298 	EXP 	text_5: height = 0.4
25.1298 	EXP 	text_5: height = 0.4
25.1298 	EXP 	text_5: text = 30
25.1456 	EXP 	text_5: height = 0.4
25.1456 	EXP 	text_5: height = 0.4
25.1456 	EXP 	text_5: height = 0.4
25.1456 	EXP 	text_5: text = 30
25.1650 	EXP 	text_5: height = 0.4
25.1650 	EXP 	text_5: height = 0.4
25.1650 	EXP 	text_5: height = 0.4
25.1650 	EXP 	text_5: text = 30
25.1794 	EXP 	text_5: height = 0.4
25.1794 	EXP 	text_5: height = 0.4
25.1794 	EXP 	text_5: height = 0.4
25.1794 	EXP 	text_5: text = 30
25.1960 	EXP 	text_5: height = 0.4
25.1960 	EXP 	text_5: height = 0.4
25.1960 	EXP 	text_5: height = 0.4
25.1960 	EXP 	text_5: text = 30
25.2145 	EXP 	text_5: height = 0.4
25.2145 	EXP 	text_5: height = 0.4
25.2145 	EXP 	text_5: height = 0.4
25.2145 	EXP 	text_5: text = 30
25.2290 	EXP 	text_5: height = 0.4
25.2290 	EXP 	text_5: height = 0.4
25.2290 	EXP 	text_5: height = 0.4
25.2290 	EXP 	text_5: text = 30
25.2456 	EXP 	text_5: height = 0.4
25.2456 	EXP 	text_5: height = 0.4
25.2456 	EXP 	text_5: height = 0.4
25.2456 	EXP 	text_5: text = 30
25.2645 	EXP 	text_5: height = 0.4
25.2645 	EXP 	text_5: height = 0.4
25.2645 	EXP 	text_5: height = 0.4
25.2645 	EXP 	text_5: text = 30
25.2792 	EXP 	text_5: height = 0.4
25.2792 	EXP 	text_5: height = 0.4
25.2792 	EXP 	text_5: height = 0.4
25.2792 	EXP 	text_5: text = 30
25.2956 	EXP 	text_5: height = 0.4
25.2956 	EXP 	text_5: height = 0.4
25.2956 	EXP 	text_5: height = 0.4
25.2956 	EXP 	text_5: text = 30
25.3145 	EXP 	text_5: height = 0.4
25.3145 	EXP 	text_5: height = 0.4
25.3145 	EXP 	text_5: height = 0.4
25.3145 	EXP 	text_5: text = 30
25.3297 	EXP 	text_5: height = 0.4
25.3297 	EXP 	text_5: height = 0.4
25.3297 	EXP 	text_5: height = 0.4
25.3297 	EXP 	text_5: text = 30
25.3482 	EXP 	text_5: height = 0.4
25.3482 	EXP 	text_5: height = 0.4
25.3482 	EXP 	text_5: height = 0.4
25.3482 	EXP 	text_5: text = 30
25.3635 	EXP 	text_5: height = 0.4
25.3635 	EXP 	text_5: height = 0.4
25.3635 	EXP 	text_5: height = 0.4
25.3635 	EXP 	text_5: text = 30
25.3789 	EXP 	text_5: height = 0.4
25.3789 	EXP 	text_5: height = 0.4
25.3789 	EXP 	text_5: height = 0.4
25.3789 	EXP 	text_5: text = 30
25.3958 	EXP 	text_5: height = 0.4
25.3958 	EXP 	text_5: height = 0.4
25.3958 	EXP 	text_5: height = 0.4
25.3958 	EXP 	text_5: text = 30
25.4145 	EXP 	text_5: height = 0.4
25.4145 	EXP 	text_5: height = 0.4
25.4145 	EXP 	text_5: height = 0.4
25.4145 	EXP 	text_5: text = 30
25.4293 	EXP 	text_5: height = 0.4
25.4293 	EXP 	text_5: height = 0.4
25.4293 	EXP 	text_5: height = 0.4
25.4293 	EXP 	text_5: text = 30
25.4455 	EXP 	text_5: height = 0.4
25.4455 	EXP 	text_5: height = 0.4
25.4455 	EXP 	text_5: height = 0.4
25.4455 	EXP 	text_5: text = 30
25.4645 	EXP 	text_5: height = 0.4
25.4645 	EXP 	text_5: height = 0.4
25.4645 	EXP 	text_5: height = 0.4
25.4645 	EXP 	text_5: text = 30
25.4793 	EXP 	text_5: height = 0.4
25.4793 	EXP 	text_5: height = 0.4
25.4793 	EXP 	text_5: height = 0.4
25.4793 	EXP 	text_5: text = 30
25.4979 	EXP 	text_5: height = 0.4
25.4979 	EXP 	text_5: height = 0.4
25.4979 	EXP 	text_5: height = 0.4
25.4979 	EXP 	text_5: text = 30
25.5126 	EXP 	text_5: height = 0.4
25.5126 	EXP 	text_5: height = 0.4
25.5126 	EXP 	text_5: height = 0.4
25.5126 	EXP 	text_5: text = 30
25.5310 	EXP 	text_5: height = 0.4
25.5310 	EXP 	text_5: height = 0.4
25.5310 	EXP 	text_5: height = 0.4
25.5310 	EXP 	text_5: text = 30
25.5457 	EXP 	text_5: height = 0.4
25.5457 	EXP 	text_5: height = 0.4
25.5457 	EXP 	text_5: height = 0.4
25.5457 	EXP 	text_5: text = 30
25.5623 	EXP 	text_5: height = 0.4
25.5623 	EXP 	text_5: height = 0.4
25.5623 	EXP 	text_5: height = 0.4
25.5623 	EXP 	text_5: text = 30
25.5814 	EXP 	text_5: height = 0.4
25.5814 	EXP 	text_5: height = 0.4
25.5814 	EXP 	text_5: height = 0.4
25.5814 	EXP 	text_5: text = 30
25.5965 	EXP 	text_5: height = 0.4
25.5965 	EXP 	text_5: height = 0.4
25.5965 	EXP 	text_5: height = 0.4
25.5965 	EXP 	text_5: text = 30
25.6122 	EXP 	text_5: height = 0.4
25.6122 	EXP 	text_5: height = 0.4
25.6122 	EXP 	text_5: height = 0.4
25.6122 	EXP 	text_5: text = 30
25.6313 	EXP 	text_5: height = 0.4
25.6313 	EXP 	text_5: height = 0.4
25.6313 	EXP 	text_5: height = 0.4
25.6313 	EXP 	text_5: text = 30
25.6457 	EXP 	text_5: height = 0.4
25.6457 	EXP 	text_5: height = 0.4
25.6457 	EXP 	text_5: height = 0.4
25.6457 	EXP 	text_5: text = 30
25.6626 	EXP 	text_5: height = 0.4
25.6626 	EXP 	text_5: height = 0.4
25.6626 	EXP 	text_5: height = 0.4
25.6626 	EXP 	text_5: text = 30
25.6810 	EXP 	text_5: height = 0.4
25.6810 	EXP 	text_5: height = 0.4
25.6810 	EXP 	text_5: height = 0.4
25.6810 	EXP 	text_5: text = 30
25.6958 	EXP 	text_5: height = 0.4
25.6958 	EXP 	text_5: height = 0.4
25.6958 	EXP 	text_5: height = 0.4
25.6958 	EXP 	text_5: text = 30
25.7120 	EXP 	text_5: height = 0.4
25.7120 	EXP 	text_5: height = 0.4
25.7120 	EXP 	text_5: height = 0.4
25.7120 	EXP 	text_5: text = 30
25.7310 	EXP 	text_5: height = 0.4
25.7310 	EXP 	text_5: height = 0.4
25.7310 	EXP 	text_5: height = 0.4
25.7310 	EXP 	text_5: text = 30
25.7462 	EXP 	text_5: height = 0.4
25.7462 	EXP 	text_5: height = 0.4
25.7462 	EXP 	text_5: height = 0.4
25.7462 	EXP 	text_5: text = 30
25.7622 	EXP 	text_5: height = 0.4
25.7622 	EXP 	text_5: height = 0.4
25.7622 	EXP 	text_5: height = 0.4
25.7622 	EXP 	text_5: text = 30
25.7811 	EXP 	text_5: height = 0.4
25.7811 	EXP 	text_5: height = 0.4
25.7811 	EXP 	text_5: height = 0.4
25.7811 	EXP 	text_5: text = 30
25.7959 	EXP 	text_5: height = 0.4
25.7959 	EXP 	text_5: height = 0.4
25.7959 	EXP 	text_5: height = 0.4
25.7959 	EXP 	text_5: text = 30
25.8144 	EXP 	text_5: height = 0.4
25.8144 	EXP 	text_5: height = 0.4
25.8144 	EXP 	text_5: height = 0.4
25.8144 	EXP 	text_5: text = 30
25.8290 	EXP 	text_5: height = 0.4
25.8290 	EXP 	text_5: height = 0.4
25.8290 	EXP 	text_5: height = 0.4
25.8290 	EXP 	text_5: text = 30
25.8455 	EXP 	text_5: height = 0.4
25.8455 	EXP 	text_5: height = 0.4
25.8455 	EXP 	text_5: height = 0.4
25.8455 	EXP 	text_5: text = 30
25.8649 	EXP 	text_5: height = 0.4
25.8649 	EXP 	text_5: height = 0.4
25.8649 	EXP 	text_5: height = 0.4
25.8649 	EXP 	text_5: text = 30
25.8800 	EXP 	text_5: height = 0.4
25.8800 	EXP 	text_5: height = 0.4
25.8800 	EXP 	text_5: height = 0.4
25.8800 	EXP 	text_5: text = 30
25.8961 	EXP 	text_5: height = 0.4
25.8961 	EXP 	text_5: height = 0.4
25.8961 	EXP 	text_5: height = 0.4
25.8961 	EXP 	text_5: text = 30
25.9119 	EXP 	text_5: height = 0.4
25.9119 	EXP 	text_5: height = 0.4
25.9119 	EXP 	text_5: height = 0.4
25.9119 	EXP 	text_5: text = 30
25.9318 	EXP 	text_5: height = 0.4
25.9318 	EXP 	text_5: height = 0.4
25.9318 	EXP 	text_5: height = 0.4
25.9318 	EXP 	text_5: text = 30
25.9472 	EXP 	text_5: height = 0.4
25.9472 	EXP 	text_5: height = 0.4
25.9472 	EXP 	text_5: height = 0.4
25.9472 	EXP 	text_5: text = 30
25.9652 	EXP 	text_5: height = 0.4
25.9652 	EXP 	text_5: height = 0.4
25.9652 	EXP 	text_5: height = 0.4
25.9652 	EXP 	text_5: text = 30
25.9803 	EXP 	text_5: height = 0.4
25.9803 	EXP 	text_5: height = 0.4
25.9803 	EXP 	text_5: height = 0.4
25.9803 	EXP 	text_5: text = 30
25.9981 	EXP 	text_5: height = 0.4
25.9981 	EXP 	text_5: height = 0.4
25.9981 	EXP 	text_5: height = 0.4
25.9981 	EXP 	text_5: text = 30
26.0133 	EXP 	text_5: height = 0.4
26.0133 	EXP 	text_5: height = 0.4
26.0133 	EXP 	text_5: height = 0.4
26.0133 	EXP 	text_5: text = 30
26.0288 	EXP 	text_5: height = 0.4
26.0288 	EXP 	text_5: height = 0.4
26.0288 	EXP 	text_5: height = 0.4
26.0288 	EXP 	text_5: text = 30
26.0482 	EXP 	text_5: height = 0.4
26.0482 	EXP 	text_5: height = 0.4
26.0482 	EXP 	text_5: height = 0.4
26.0482 	EXP 	text_5: text = 30
26.0632 	EXP 	text_5: height = 0.4
26.0632 	EXP 	text_5: height = 0.4
26.0632 	EXP 	text_5: height = 0.4
26.0632 	EXP 	text_5: text = 30
26.0787 	EXP 	text_5: height = 0.4
26.0787 	EXP 	text_5: height = 0.4
26.0787 	EXP 	text_5: height = 0.4
26.0787 	EXP 	text_5: text = 30
26.0998 	EXP 	text_5: height = 0.4
26.0998 	EXP 	text_5: height = 0.4
26.0998 	EXP 	text_5: height = 0.4
26.0998 	EXP 	text_5: text = 30
26.1162 	EXP 	text_5: height = 0.4
26.1162 	EXP 	text_5: height = 0.4
26.1162 	EXP 	text_5: height = 0.4
26.1162 	EXP 	text_5: text = 30
26.1321 	EXP 	text_5: height = 0.4
26.1321 	EXP 	text_5: height = 0.4
26.1321 	EXP 	text_5: height = 0.4
26.1321 	EXP 	text_5: text = 30
26.1484 	EXP 	text_5: height = 0.4
26.1484 	EXP 	text_5: height = 0.4
26.1484 	EXP 	text_5: height = 0.4
26.1484 	EXP 	text_5: text = 30
26.1638 	EXP 	text_5: height = 0.4
26.1638 	EXP 	text_5: height = 0.4
26.1638 	EXP 	text_5: height = 0.4
26.1638 	EXP 	text_5: text = 30
26.1788 	EXP 	text_5: height = 0.4
26.1788 	EXP 	text_5: height = 0.4
26.1788 	EXP 	text_5: height = 0.4
26.1788 	EXP 	text_5: text = 30
26.1981 	EXP 	text_5: height = 0.4
26.1981 	EXP 	text_5: height = 0.4
26.1981 	EXP 	text_5: height = 0.4
26.1981 	EXP 	text_5: text = 30
26.2139 	EXP 	text_5: height = 0.4
26.2139 	EXP 	text_5: height = 0.4
26.2139 	EXP 	text_5: height = 0.4
26.2139 	EXP 	text_5: text = 30
26.2291 	EXP 	text_5: height = 0.4
26.2291 	EXP 	text_5: height = 0.4
26.2291 	EXP 	text_5: height = 0.4
26.2291 	EXP 	text_5: text = 30
26.2478 	EXP 	text_5: height = 0.4
26.2478 	EXP 	text_5: height = 0.4
26.2478 	EXP 	text_5: height = 0.4
26.2478 	EXP 	text_5: text = 30
26.2630 	EXP 	text_5: height = 0.4
26.2630 	EXP 	text_5: height = 0.4
26.2630 	EXP 	text_5: height = 0.4
26.2630 	EXP 	text_5: text = 30
26.2809 	EXP 	text_5: height = 0.4
26.2809 	EXP 	text_5: height = 0.4
26.2809 	EXP 	text_5: height = 0.4
26.2809 	EXP 	text_5: text = 30
26.2958 	EXP 	text_5: height = 0.4
26.2958 	EXP 	text_5: height = 0.4
26.2958 	EXP 	text_5: height = 0.4
26.2958 	EXP 	text_5: text = 30
26.3121 	EXP 	text_5: height = 0.4
26.3121 	EXP 	text_5: height = 0.4
26.3121 	EXP 	text_5: height = 0.4
26.3121 	EXP 	text_5: text = 30
26.3309 	EXP 	text_5: height = 0.4
26.3309 	EXP 	text_5: height = 0.4
26.3309 	EXP 	text_5: height = 0.4
26.3309 	EXP 	text_5: text = 30
26.3457 	EXP 	text_5: height = 0.4
26.3457 	EXP 	text_5: height = 0.4
26.3457 	EXP 	text_5: height = 0.4
26.3457 	EXP 	text_5: text = 30
26.3623 	EXP 	text_5: height = 0.4
26.3623 	EXP 	text_5: height = 0.4
26.3623 	EXP 	text_5: height = 0.4
26.3623 	EXP 	text_5: text = 30
26.3810 	EXP 	text_5: height = 0.4
26.3810 	EXP 	text_5: height = 0.4
26.3810 	EXP 	text_5: height = 0.4
26.3810 	EXP 	text_5: text = 30
26.3970 	EXP 	text_5: height = 0.4
26.3970 	EXP 	text_5: height = 0.4
26.3970 	EXP 	text_5: height = 0.4
26.3970 	EXP 	text_5: text = 30
26.4130 	EXP 	text_5: height = 0.4
26.4130 	EXP 	text_5: height = 0.4
26.4130 	EXP 	text_5: height = 0.4
26.4130 	EXP 	text_5: text = 30
26.4294 	EXP 	text_5: height = 0.4
26.4294 	EXP 	text_5: height = 0.4
26.4294 	EXP 	text_5: height = 0.4
26.4294 	EXP 	text_5: text = 30
26.4483 	EXP 	text_5: height = 0.4
26.4483 	EXP 	text_5: height = 0.4
26.4483 	EXP 	text_5: height = 0.4
26.4483 	EXP 	text_5: text = 30
26.4645 	EXP 	text_5: height = 0.4
26.4645 	EXP 	text_5: height = 0.4
26.4645 	EXP 	text_5: height = 0.4
26.4645 	EXP 	text_5: text = 30
26.4814 	EXP 	text_5: height = 0.4
26.4814 	EXP 	text_5: height = 0.4
26.4814 	EXP 	text_5: height = 0.4
26.4814 	EXP 	text_5: text = 30
26.4963 	EXP 	text_5: height = 0.4
26.4963 	EXP 	text_5: height = 0.4
26.4963 	EXP 	text_5: height = 0.4
26.4963 	EXP 	text_5: text = 30
26.5126 	EXP 	text_5: height = 0.4
26.5126 	EXP 	text_5: height = 0.4
26.5126 	EXP 	text_5: height = 0.4
26.5126 	EXP 	text_5: text = 30
26.5322 	EXP 	text_5: height = 0.4
26.5322 	EXP 	text_5: height = 0.4
26.5322 	EXP 	text_5: height = 0.4
26.5322 	EXP 	text_5: text = 30
26.5601 	EXP 	text_5: height = 0.4
26.5601 	EXP 	text_5: height = 0.4
26.5601 	EXP 	text_5: height = 0.4
26.5601 	EXP 	text_5: text = 30
26.5807 	EXP 	text_5: height = 0.4
26.5807 	EXP 	text_5: height = 0.4
26.5807 	EXP 	text_5: height = 0.4
26.5807 	EXP 	text_5: text = 30
26.5966 	EXP 	text_5: height = 0.4
26.5966 	EXP 	text_5: height = 0.4
26.5966 	EXP 	text_5: height = 0.4
26.5966 	EXP 	text_5: text = 30
26.6146 	EXP 	text_5: height = 0.4
26.6146 	EXP 	text_5: height = 0.4
26.6146 	EXP 	text_5: height = 0.4
26.6146 	EXP 	text_5: text = 30
26.6298 	EXP 	text_5: height = 0.4
26.6298 	EXP 	text_5: height = 0.4
26.6298 	EXP 	text_5: height = 0.4
26.6298 	EXP 	text_5: text = 30
26.6453 	EXP 	text_5: height = 0.4
26.6453 	EXP 	text_5: height = 0.4
26.6453 	EXP 	text_5: height = 0.4
26.6453 	EXP 	text_5: text = 30
26.6647 	EXP 	text_5: height = 0.4
26.6647 	EXP 	text_5: height = 0.4
26.6647 	EXP 	text_5: height = 0.4
26.6647 	EXP 	text_5: text = 30
26.6797 	EXP 	text_5: height = 0.4
26.6797 	EXP 	text_5: height = 0.4
26.6797 	EXP 	text_5: height = 0.4
