trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,word,color,correct,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,key_resp_3.started,text_5.started,stopb.started,stopl.started,stopr.started,text_6.started,key_resp_2.keys,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.652778300020145,10.652778300020145,8.979998528957367e-05,[0.6416666666666667],[-0.38680555555555557],[1],[0],[0],[2.171944000001531],['image_next'],,,,,,,,,,,,,,,,,,998684,001,2023-09-29_14h26.54.014,try_music_stroop,2022.2.5,60.033594800365364,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.809143200021936,12.809143200021936,12.809143200021936,12.809143200021936,space,1.062322799989488,17.32311630001641,17.32311630001641,17.32311630001641,17.32311630001641,17.32311630001641,17.32311630001641,17.32311630001641,space,None,0.9183223000145517,0.6833017999888398,,,,,,,
