trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,word,color,correct,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,key_resp_3.started,text_5.started,stopb.started,stopl.started,stopr.started,text_6.started,key_resp_2.keys,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.416127899981802,9.416127899981802,5.0000002374872565e-05,[0.6354166666666666],[-0.39166666666666666],[1],[0],[0],[11.66184109999449],['image_next'],,,,,,,,,,,,,,,,,554515,001,2023-09-29_14h22.04.818,try_music_stroop,2022.2.5,59.982928861133736,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.06843210000079,21.06843210000079,21.06843210000079,21.06843210000079,space,1.1324768999766093,22.24504139999044,22.24504139999044,22.24504139999044,22.24504139999044,22.24504139999044,22.24504139999044,22.24504139999044,None,r,1.5191790999961086,,,,,,,
