trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,word,color,correct,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,key_resp_3.started,text_5.started,stopb.started,stopl.started,stopr.started,text_6.started,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.257983599993167,10.257983599993167,4.350001108832657e-05,"[0.6618055555555555, 0.5881944444444445, 0.5875]","[-0.39166666666666666, -0.3638888888888889, -0.37569444444444444]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.1508313000085764, 2.4342197999940254, 2.700564200000372]",['image_next'],,,,,,,,,,,,,,,,,,321670,001,2023-09-29_14h18.52.031,try_music_stroop,2022.2.5,59.95433876990633,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.948100999987219,12.948100999987219,12.948100999987219,12.948100999987219,space,0.9267205000214744,13.925713599979645,13.925713599979645,13.925713599979645,13.925713599979645,13.925713599979645,13.925713599979645,13.925713599979645,space,41.618949700001394,r,42.940833600005135,,,,,,,
