trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,word,color,correct,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,key_resp_3.started,text_5.started,stopb.started,stopl.started,stopr.started,text_6.started,key_resp_2.keys,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.726736999989953,9.726736999989953,6.329998723231256e-05,[0.6208333333333333],[-0.42430555555555555],[1],[0],[0],[1.2688046999974176],['image_next'],,,,,,,,,,,,,,,,,906701,001,2023-09-29_14h18.27.234,try_music_stroop,2022.2.5,60.08376879529355,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.988068399979966,10.988068399979966,10.988068399979966,10.988068399979966,space,1.1242209999763872,12.161339799989946,12.161339799989946,12.161339799989946,12.161339799989946,12.161339799989946,12.161339799989946,12.161339799989946,None,r,1.3832193000125699,,,,,,,
