trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Participant1,Participant2,Participant3,Participant4,Participant5,Participant6,Participant7,Participant8,Participant9,Participant10,Participant11,Participant12,Participant13,Participant14,Participant15,Participant16,Participant17,Participant18,Participant19,Participant20,Participant21,Participant22,Participant23,Participant24,Participant25,Participant26,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,word,color,correct,text_instr.started,image_next.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_3.started,text_2.started,key_resp.started,text_4.started,key_resp.keys,key_resp.rt,key_resp_2.started,text_5.started,stopb.started,stopl.started,stopr.started,text_6.started,key_resp_3.started,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.611478799997712,9.611478799997712,2.819999644998461e-05,[0.5833333333333334],[-0.39791666666666664],[1],[0],[0],[1.4912853999994695],['image_next'],,,,,,,,,,,,,,,,,335943,001,2023-09-28_20h17.32.530,try_music_stroop,2022.2.5,59.94700684719856,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.08840280000004,11.08840280000004,11.08840280000004,11.08840280000004,space,0.7612681000027806,22.65065300000424,22.65065300000424,22.65065300000424,22.65065300000424,22.65065300000424,22.65065300000424,22.65065300000424,space,0.15156889999343548,None,,,,,,,
